epoch,train_loss,val_loss,velo_val_loss
0,0.8901720243421468,0.7824804186820984,0.007388838101178408
1,0.8514815104955976,0.7792328596115112,0.0074516707099974155
2,0.8555473603985526,0.7719499468803406,0.007479855325073004
3,0.8370082706890323,0.7575917840003967,0.007358361501246691
4,0.8261588263240728,0.757259726524353,0.007590519730001688
5,0.8209699504077435,0.7886281609535217,0.00824264157563448
6,0.8226781433278864,0.7368834614753723,0.008048508316278458
7,0.809275880117308,0.7424479722976685,0.008313674479722977
8,0.8029539019546725,0.7221282720565796,0.008147859945893288
9,0.8013680316507816,0.7251495718955994,0.008107751607894897
10,0.7768737345256589,0.7091429829597473,0.007997175678610802
11,0.7889420921829614,0.716831386089325,0.008351858705282211
12,0.768032892183824,0.7159268260002136,0.00859957467764616
13,0.7494563053954731,0.6787010431289673,0.00801989808678627
14,0.7480377238243818,0.696513831615448,0.008292688988149166
15,0.7395488589324735,0.7167598605155945,0.008325825445353985
16,0.7146560021422126,0.6696217060089111,0.007905389182269573
17,0.7038820531557907,0.6560496091842651,0.007821411825716496
18,0.7272486319257454,0.6739140152931213,0.008049575611948967
19,0.6910226793790405,0.6602906584739685,0.007576840464025736
20,0.7020482647825371,0.6698680520057678,0.007872267626225948
21,0.6950248193673112,0.6375661492347717,0.007793293334543705
22,0.6896374117244374,0.6559905409812927,0.0077978684566915035
23,0.6789705900644715,0.6279751658439636,0.007627200335264206
24,0.6671222345056859,0.6087131500244141,0.007642033975571394
25,0.6722900596531954,0.6219442486763,0.00782885029911995
26,0.6659385301172733,0.6173110604286194,0.007559555117040873
27,0.6488815823739226,0.6250157356262207,0.007795968558639288
28,0.6527725757861679,0.626434862613678,0.007609273307025433
29,0.665483095259829,0.591892421245575,0.007593465503305197
30,0.6477641414173625,0.601797878742218,0.007524703163653612
31,0.6413048321211879,0.5904048085212708,0.007498235907405615
32,0.6365074196999724,0.621303915977478,0.007775432895869017
33,0.6418189511380412,0.5870917439460754,0.007546901702880859
34,0.6477087319574573,0.6018675565719604,0.007691801525652409
35,0.6405811047350819,0.586802065372467,0.0074063376523554325
36,0.6223058455031026,0.6058697700500488,0.007714804727584124
37,0.6143567873673006,0.5920119285583496,0.007654951419681311
38,0.6093594606288455,0.5815088152885437,0.007797402795404196
39,0.618078667501157,0.5791669487953186,0.007641036529093981
40,0.639248523014513,0.5579721331596375,0.007675544824451208
41,0.6041155965490774,0.6193071603775024,0.00821126252412796
42,0.6011127153919502,0.570785641670227,0.0076082609593868256
43,0.5944070839746431,0.575130820274353,0.007914122194051743
44,0.6035794453187422,0.5736822485923767,0.007984173484146595
45,0.6031814585016533,0.544519305229187,0.007505147252231836
46,0.5924821282652292,0.5696665644645691,0.007470734883099794
47,0.5942110332914374,0.5567456483840942,0.0075098020024597645
48,0.6003620326519012,0.5993472337722778,0.007903599180281162
49,0.6153345609253104,0.5544686913490295,0.007837890647351742
