epoch,train_loss,val_loss,velo_val_loss
0,0.854952663521875,0.9648417234420776,0.009276408702135086
1,0.8259764232418754,0.9267781972885132,0.00894787535071373
2,0.8363924957811832,0.9507569670677185,0.009133530780673027
3,0.8194476606493647,0.925076425075531,0.008928420953452587
4,0.7946150285953825,0.9109504222869873,0.008906793780624866
5,0.7967400672760877,0.9209312796592712,0.009091976098716259
6,0.7854297740215604,0.9270716309547424,0.009111754596233368
7,0.7897963517091491,0.8915860056877136,0.008843043819069862
8,0.7774179858917539,0.8933017253875732,0.008822014555335045
9,0.7589403258805926,0.8780678510665894,0.008773447945713997
10,0.766040598126975,0.9020950198173523,0.008939328603446484
11,0.7643132358789444,0.8936895132064819,0.008863143622875214
12,0.7530929320915178,0.8572739362716675,0.008641982451081276
13,0.7600020309063521,0.8461931943893433,0.008493355475366116
14,0.767480572516268,0.8383287787437439,0.008521863259375095
15,0.7549016197974031,0.8616572022438049,0.008732324466109276
16,0.7470627159557559,0.8383312821388245,0.008457716554403305
17,0.7304273623634469,0.8414121270179749,0.008527095429599285
18,0.7281837409192865,0.8434783816337585,0.008585155010223389
19,0.736676768145778,0.8225752115249634,0.008408562280237675
20,0.7210216332565654,0.8333280682563782,0.008562400937080383
21,0.7252638221464374,0.8267175555229187,0.008589592762291431
22,0.7306999462572011,0.822523295879364,0.008610006421804428
23,0.7283368175002661,0.8158482909202576,0.008454765193164349
24,0.7315285063602708,0.8149169087409973,0.008532832376658916
25,0.7231835675510493,0.8506497740745544,0.00883219763636589
26,0.7102694514800202,0.8086788058280945,0.0085242735221982
27,0.702838120135394,0.803125262260437,0.00846059713512659
28,0.7047595977783203,0.8242557048797607,0.008621512912213802
29,0.7089347527785734,0.7993019223213196,0.008539937436580658
30,0.7112177549438043,0.799532949924469,0.008496913127601147
31,0.697242012586106,0.7898275852203369,0.008540250360965729
32,0.695813695138151,0.7781362533569336,0.008472306653857231
33,0.6725906093012203,0.7924799919128418,0.008673612959682941
34,0.6763014031404798,0.7856891751289368,0.00853004865348339
35,0.6792835383252664,0.730239987373352,0.00816793367266655
36,0.6540406132963571,0.7322463393211365,0.008275632746517658
37,0.6559279090301557,0.7602607607841492,0.008583012968301773
38,0.6457658237354322,0.7267171740531921,0.00837238784879446
39,0.6299915877594189,0.7393007874488831,0.008470418862998486
40,0.6199751509861513,0.7108087539672852,0.008438758552074432
41,0.6193680644712665,0.7311292290687561,0.00848869513720274
42,0.596372454342517,0.6902411580085754,0.00838597770780325
43,0.5988377417353067,0.7021549940109253,0.008268342353403568
44,0.5959251197901639,0.7002536058425903,0.008276967331767082
45,0.5822299993173643,0.6429566144943237,0.008251461200416088
46,0.5886356590146368,0.6937700510025024,0.008419517427682877
47,0.5708298209038648,0.6635435819625854,0.00817288737744093
48,0.5957369264215231,0.7298609018325806,0.008660036139190197
49,0.5592457916248929,0.6750518679618835,0.008200742304325104
