epoch,train_loss,val_loss,velo_val_loss
0,0.9113534634763544,0.7188926935195923,0.0031159461941570044
1,0.8040503978051923,0.7715147733688354,0.0033024149015545845
2,0.7987796237522905,0.7072916626930237,0.0030814805068075657
3,0.7786558710715987,0.7050380706787109,0.0031373153906315565
4,0.7753419564528898,0.7334413528442383,0.0032074125483632088
5,0.7559523870321837,0.7071439623832703,0.0031313353683799505
6,0.7561170326715166,0.6845775842666626,0.0030198688618838787
7,0.7335086884823713,0.7404823899269104,0.003230299334973097
8,0.7463739067316055,0.6770785450935364,0.003021122654899955
9,0.7307573299516331,0.68701171875,0.0030095570255070925
10,0.7203284965997393,0.7027027606964111,0.003058706410229206
11,0.7289545790038325,0.6669912934303284,0.0029570735059678555
12,0.6867041283033111,0.6674619317054749,0.0029135013464838266
13,0.6744308519092473,0.8247418999671936,0.0034329823683947325
14,0.6793553084135056,0.6412246227264404,0.0028443369083106518
15,0.6658671318807385,0.7523868680000305,0.0032647817861288786
16,0.6362001174552874,0.679450511932373,0.003006318351253867
17,0.6091839525509964,0.5869641304016113,0.0026938205119222403
18,0.5932164903391491,0.6003076434135437,0.0027224223595112562
19,0.5678378150544383,0.5905705690383911,0.0026812467258423567
20,0.5204541442746465,0.5734573006629944,0.002637851517647505
21,0.5130102631043304,0.5420749187469482,0.002526754280552268
22,0.5194036437367852,0.5311070680618286,0.0025114957243204117
23,0.5274492221122439,0.4857458472251892,0.0023853559978306293
24,0.48490130630406464,0.5557926893234253,0.002606811001896858
25,0.4849010177633979,0.4564991891384125,0.002295160200446844
26,0.47105125947432086,0.45654457807540894,0.00233475468121469
27,0.4536980314349586,0.46963778138160706,0.002350781811401248
28,0.4772617222571915,0.4318978786468506,0.0022666158620268106
29,0.4505423375151374,0.4511672556400299,0.0023460728116333485
30,0.4411448853259737,0.42336800694465637,0.0022794685792177916
31,0.43420827558094804,0.43761804699897766,0.0023257944267243147
32,0.4456883436915549,0.44705843925476074,0.002286849543452263
33,0.4464655179869045,0.4049038589000702,0.0022229489404708147
34,0.41706178946928546,0.4597386419773102,0.002314985729753971
35,0.4315573346208442,0.401625394821167,0.0022113407030701637
36,0.41859608329832554,0.39438968896865845,0.002224875381216407
37,0.40218305824832484,0.39148205518722534,0.00214121351018548
38,0.3980064895004034,0.40943461656570435,0.002144100144505501
39,0.3996089845895767,0.42811423540115356,0.002264913637191057
40,0.4104259488257495,0.3785746395587921,0.0020975018851459026
41,0.3985486167737029,0.3902459740638733,0.0021117785945534706
42,0.3855454164811156,0.3867283761501312,0.002131396671757102
43,0.40110861747102305,0.3718442916870117,0.0021026458125561476
44,0.39217184263874183,0.3475685715675354,0.0020401636138558388
45,0.38200655952095985,0.37676000595092773,0.0021364432759582996
46,0.3843214786188169,0.4073638916015625,0.0021912374068051577
47,0.4089114547453143,0.35383060574531555,0.002185483230277896
48,0.3473213657059453,0.36218735575675964,0.0022493423894047737
49,0.39423968067223375,0.3405531346797943,0.002184442011639476
