epoch,train_loss,val_loss,velo_val_loss
0,1.2877277553081512,0.9757620096206665,0.0038006859831511974
1,0.9049303074677785,0.9265333414077759,0.0036300329957157373
2,0.8786373595396678,0.8504669070243835,0.0033616903237998486
3,0.8585462093353271,0.8128780722618103,0.0032016446348279715
4,0.8445758134126663,0.8233780264854431,0.0032405653037130833
5,0.8228806813557943,0.8200443983078003,0.003254151437431574
6,0.8451222876707712,0.8760243058204651,0.0034360126592218876
7,0.8296403924624125,0.8189469575881958,0.0032956034410744905
8,0.8256662646929424,0.8169044852256775,0.0032664001919329166
9,0.8169871111710866,0.827931821346283,0.0034039581660181284
10,0.8180449306964874,0.8273899555206299,0.0033465141896158457
11,0.8238980988661448,0.8396485447883606,0.003417236264795065
12,0.8072934289773305,0.8243177533149719,0.0033196730073541403
13,0.8154007931550343,0.7645183205604553,0.0031365358736366034
14,0.79895126024882,0.7656427025794983,0.0030506360344588757
15,0.7738467911879222,0.7523368000984192,0.0030122112948447466
16,0.7709305187066396,0.8419600129127502,0.0033403753768652678
17,0.7704554617404937,0.8879563808441162,0.003497681114822626
18,0.7504429499308268,0.7338663935661316,0.002938787220045924
19,0.7452496588230133,0.7248952388763428,0.002949009882286191
20,0.7292931854724884,0.71180659532547,0.002944499021396041
21,0.7260949989159902,0.7393736243247986,0.002972526242956519
22,0.7342284917831421,0.7178658246994019,0.002845042385160923
23,0.725727504491806,0.7258109450340271,0.002871886594220996
24,0.7181476434071858,0.7645242214202881,0.002992051187902689
25,0.701052318016688,0.7077800035476685,0.002840824192389846
26,0.712218443552653,0.7050585150718689,0.0028555174358189106
27,0.7106986244519552,0.7047541737556458,0.0029052584432065487
28,0.699783585468928,0.6706117391586304,0.002742521231994033
29,0.7006937980651855,0.7232829332351685,0.0029509062878787518
30,0.6822451710700989,0.748102605342865,0.002998084295541048
31,0.7000407705704371,0.6960771679878235,0.002851339289918542
32,0.6909547845522562,0.7678616046905518,0.003063525538891554
33,0.6786693314711253,0.6728565692901611,0.0028010334353893995
34,0.6798516104618708,0.6422002911567688,0.0027041607536375523
35,0.6875156233708064,0.6841661334037781,0.002868621377274394
36,0.682884019613266,0.6876963973045349,0.0028688658494502306
37,0.6862675944964091,0.7999608516693115,0.0032532422337681055
38,0.6847702076037725,0.6777784824371338,0.0028763997834175825
39,0.6837059060732523,0.6595739722251892,0.0028033177368342876
40,0.6599178185065587,0.6932609677314758,0.0029680596198886633
41,0.6619746516148249,0.7098310589790344,0.003064600983634591
42,0.6759213616450628,0.6937361359596252,0.0029252481181174517
43,0.6780220488707225,0.6251413226127625,0.002789286198094487
44,0.6928014119466146,0.9337688088417053,0.0038126411382108927
45,0.6629952917496363,0.6929922699928284,0.0030341146048158407
46,0.6624123752117157,0.629814624786377,0.0028864669147878885
47,0.6520498116811116,0.6943492293357849,0.0029764981009066105
48,0.6723035891850789,0.6320993304252625,0.002844017930328846
49,0.6659592837095261,0.658145546913147,0.002833316335454583
