epoch,train_loss,val_loss,velo_val_loss
0,1.0249573344534093,0.8154812455177307,0.003295944770798087
1,0.8697593902999704,0.9114022850990295,0.0037053937558084726
2,0.8472103656015613,0.7850366234779358,0.0032264175824820995
3,0.8232211236926642,0.8499805927276611,0.0033573638647794724
4,0.819253495471044,0.7735611200332642,0.0031252685002982616
5,0.8119470016522841,0.7630414962768555,0.003126404946669936
6,0.8074875914237716,0.7724000811576843,0.003099356545135379
7,0.8100232366811145,0.7683332562446594,0.003179897554218769
8,0.7901067340915854,0.7514329552650452,0.0032814936712384224
9,0.7782778557051312,0.7219323515892029,0.0031070264521986246
10,0.7634861079806631,0.6925737261772156,0.002985086990520358
11,0.7464586740190332,0.67097008228302,0.0028541109059005976
12,0.730191077359698,0.7113487720489502,0.002975557465106249
13,0.7213281057775021,0.6609412431716919,0.0028121150098741055
14,0.7071963467381217,0.6937384009361267,0.0028982991352677345
15,0.7113059481436556,0.6579039096832275,0.002852808218449354
16,0.7177758789197966,0.6922332644462585,0.0029490720480680466
17,0.6888456883078272,0.6595305800437927,0.002868173411116004
18,0.6934468813917853,0.6199482083320618,0.002773059532046318
19,0.6757257533344355,0.6154747605323792,0.0027171974070370197
20,0.6595647572116419,0.6108256578445435,0.002713266294449568
21,0.6636994118717584,0.5810549855232239,0.002715706592425704
22,0.6564338871023871,0.571940541267395,0.0026477293577045202
23,0.635229866951704,0.6083372831344604,0.002726431703194976
24,0.6376692280173302,0.5778207778930664,0.002692282432690263
25,0.61952104317871,0.6040876507759094,0.0027027721516788006
26,0.6155317632312124,0.6436622142791748,0.0029003452509641647
27,0.6085967949845574,0.6843839883804321,0.002961228135973215
28,0.6017375720495527,0.5489031672477722,0.0025960546918213367
29,0.6041506332429972,0.5183997750282288,0.0024677016772329807
30,0.5974499999799512,0.57696533203125,0.0026760681066662073
31,0.5808514373546297,0.5307270884513855,0.0024959908332675695
32,0.5795248770578341,0.5169726610183716,0.002491967985406518
33,0.5667236501520331,0.5727159380912781,0.002617492573335767
34,0.5661441346799786,0.6509612202644348,0.0029464203398674726
35,0.5527479899200526,0.5447840094566345,0.0026388149708509445
36,0.5435586690225385,0.5262341499328613,0.002750260988250375
37,0.573789584365758,0.5645241737365723,0.002787973266094923
38,0.5662710246714678,0.5468301773071289,0.0027856386732310057
39,0.5429623802615837,0.5121285915374756,0.002559760818257928
40,0.5366098562424834,0.5344917178153992,0.002574508311226964
41,0.5246742196719755,0.5103759169578552,0.0024314976762980223
42,0.5275228860026057,0.44593504071235657,0.002223668619990349
43,0.503492674197663,0.47979485988616943,0.0025221253745257854
44,0.5120638151737776,0.4486998915672302,0.002339915605261922
45,0.4959090372378176,0.4406174123287201,0.0024039235431700945
46,0.44568014246496285,0.46308135986328125,0.002381508005782962
47,0.4301735953512517,0.4372349679470062,0.0023744776844978333
48,0.44465009546415374,0.5059569478034973,0.002522315364331007
49,0.469476531683044,0.35356706380844116,0.002174520865082741
