epoch,train_loss,val_loss,velo_val_loss
0,0.9517368569292806,0.8578042387962341,0.0035936208441853523
1,0.8450423556972634,0.85471111536026,0.003578266827389598
2,0.8181960423561659,0.8437599539756775,0.0035430025309324265
3,0.8074215068058535,0.8531620502471924,0.003551529487594962
4,0.7922693968496539,0.791039764881134,0.003356227418407798
5,0.7806290025738153,0.8386829495429993,0.0034837916027754545
6,0.7919709665531461,0.7892595529556274,0.0033330603037029505
7,0.7725443189794367,0.7960795760154724,0.0033673392608761787
8,0.7772606296295469,0.7799570560455322,0.003301756689324975
9,0.7753803814676675,0.8158164620399475,0.003403526032343507
10,0.7509344142269004,0.7507414817810059,0.003226696280762553
11,0.7428164874965494,0.7893369793891907,0.0032791306730359793
12,0.7724652432582595,0.8147733807563782,0.003525410545989871
13,0.770841146395965,0.7562958002090454,0.0032260504085570574
14,0.7464246113191951,0.7541091442108154,0.0032930655870586634
15,0.7318746410310268,0.7920901775360107,0.003538519609719515
16,0.7143488763408228,0.7116445302963257,0.0032745373900979757
17,0.6983014473860915,0.6802307963371277,0.0031421352177858353
18,0.6599461300806566,0.7329462766647339,0.0033984968904405832
19,0.6792536909607324,0.6640001535415649,0.0030407567974179983
20,0.6272575804455713,0.605863094329834,0.002894437173381448
21,0.6096204099330035,0.5987980365753174,0.0028908124659210443
22,0.5787720263681628,0.6010388135910034,0.0027772278990596533
23,0.5684299760244109,0.5716668367385864,0.002710349392145872
24,0.5628225959160111,0.5420158505439758,0.0026172741781920195
25,0.5474943156269464,0.5304179787635803,0.002575830789282918
26,0.5243503834036264,0.5601273775100708,0.002657231641933322
27,0.5165257057683035,0.46186351776123047,0.002317464677616954
28,0.5268395024944436,0.6348813772201538,0.0029078233055770397
29,0.4969279153103178,0.543077290058136,0.0025375010445713997
30,0.5109810832549225,0.49845731258392334,0.002454158617183566
31,0.48560370081527665,0.4868987202644348,0.002381802536547184
32,0.4812227792360566,0.4500846862792969,0.002313715871423483
33,0.48424554006619885,0.48540952801704407,0.002397018251940608
34,0.46725908903913066,0.4655275344848633,0.002386615611612797
35,0.4529236150397496,0.44223490357398987,0.0022647432051599026
36,0.44702197204936633,0.43724894523620605,0.0023303739726543427
37,0.451442303982648,0.4419509470462799,0.0023272153921425343
38,0.42960961298509076,0.47059330344200134,0.0023965653963387012
39,0.44339867105538194,0.4076227843761444,0.0022095420863479376
40,0.4292007249526002,0.47809818387031555,0.002389532281085849
41,0.43932947770438413,0.5118485689163208,0.002510433318093419
42,0.4288435212590478,0.416902631521225,0.0022155025508254766
43,0.4160805220969699,0.4012172222137451,0.002179777715355158
44,0.407348267395388,0.5151399374008179,0.0026160194538533688
45,0.441905238750306,0.36472052335739136,0.0021569584496319294
46,0.39222604798322375,0.3942562937736511,0.0021967317443341017
47,0.40059215677055443,0.41111183166503906,0.0022860909812152386
48,0.4220790595493533,0.4464268088340759,0.002473283326253295
49,0.40585480528798973,0.3738599419593811,0.0021983529441058636
