1, 0.00963318534195423
2, 0.0376241570338607
3, 0.00563755712937564
4, 0.0133975767530501
5, 0.014336469117552
6, 0.0533986147493124
7, 0.00510561559349298
8, 0.00555831321980804
9, 0.0394095866940916
10, 0.0138072993140668
11, 0.0100722322240472
12, 0.0596853643655777
13, 0.0102413017302752
14, 0.011020404053852
15, 0.0116308155314376
16, 0.0122368956605593
17, 0.0127966625926395
18, 0.0133047525305301
19, 0.0138328497608503
20, 0.0147800672178467
21, 0.0180419915510962
22, 0.0272355324899157
23, 0.0340399400641521
24, 0.0225627850741148
25, 0.0129651248765488
26, 0.0076315812766552
27, 0.00575687584932894
28, 0.00827348371967673
29, 0.0104973333266874
30, 0.0119476337761929
31, 0.0127861126481245
32, 0.013224022986833
33, 0.0130940695914129
34, 0.0125869537393252
35, 0.012135071059068
36, 0.0118454319114486
37, 0.0118383985633651
38, 0.0121245011687279
39, 0.0126322931610048
40, 0.0133709134534001
41, 0.0144182075746357
42, 0.0153758951152364
43, 0.0156971237932642
44, 0.0154731691194077
45, 0.0148063923697919
46, 0.0144837323265771
47, 0.0141683445932964
48, 0.0134754207295676
49, 0.0126540289881329
50, 0.011858068096141
51, 0.0111798063541452
52, 0.0106383582266668
53, 0.0102386100528141
54, 0.00996295797328154
55, 0.0098504244039456
56, 0.00995799091955026
57, 0.0101336653654774
58, 0.0104140460801621
59, 0.0108531736768782
60, 0.0114332459246119
61, 0.0121459988877177
62, 0.0129969936485092
63, 0.014096421500047
64, 0.0159420594573021
65, 0.0176494944219788
66, 0.0179773590837916
67, 0.0173960560932755
68, 0.0177706123019258
69, 0.0198745758583148
70, 0.032470767153427
71, 0.0346764773130417
72, 0.0167731073064109
73, 0.0117555876883368
74, 0.00970808835700154
75, 0.00845225822801391
76, 0.00758270539032916
77, 0.00692455113554994
78, 0.00642248111156126
79, 0.00603858722994725
80, 0.00575296153935293
81, 0.00553047734623154
82, 0.00536000798456371
83, 0.00520777787702779
84, 0.00527428174973466
85, 0.00562743427387128
86, 0.00601110948870579
87, 0.00645035606188079
88, 0.00691501412075013
89, 0.00738851361287137
90, 0.0078363234254842
91, 0.00822868120546142
92, 0.00846839098570248
93, 0.00842257488208512
94, 0.00789255062894275
95, 0.00668972862573961
96, 0.00521284438824902
97, 0.00814382452517748
98, 0.0139933062406878
99, 0.024577463666598
100, 0.0360354650765657
101, 0.0295221872317294
102, 0.0200398399805029
103, 0.0160392153387268
104, 0.0149364102010926
105, 0.0146649507805705
106, 0.0145747889764607
107, 0.0145048329140991
108, 0.0144124852959067
109, 0.0142893217659245
110, 0.0141311909537762
111, 0.0139754437065373
112, 0.0138682545317958
113, 0.0138511483867963
114, 0.0139787620864809
115, 0.0142662750246624
116, 0.0146158765225361
117, 0.0148642288210491
118, 0.0148207574772338
119, 0.0145276018107931
120, 0.014064757352961
121, 0.0135390783349673
122, 0.012902182371666
123, 0.0122345314982037
124, 0.0116520348625878
125, 0.0111699923872948
126, 0.0108038998829822
127, 0.0105826075499256
128, 0.0104838626769682
129, 0.0104058999568224
130, 0.0109334610169753
131, 0.0120621545550724
132, 0.012974780673782
133, 0.0139425224624574
134, 0.0148884082833926
135, 0.0158382286317647
136, 0.0170609190439184
137, 0.0189268616959453
138, 0.0216456297785044
139, 0.0251760532458623
140, 0.0289871736119191
141, 0.0320494628200928
142, 0.0331556871533394
143, 0.031441536732018
144, 0.0270335332800945
145, 0.0213408507406712
146, 0.0165621467555563
147, 0.0143700467112164
148, 0.0139350914396346
149, 0.0138020934537053
150, 0.0137520257073144
151, 0.0136905537607769
152, 0.0135346674360335
153, 0.00901472739254435
154, 0.0166268378185729
155, 0.0287305169428388
156, 0.0403296624620756
157, 0.0323374721532067
158, 0.0208956437806288
159, 0.0122787971049547
160, 0.00742371993449827
161, 0.00507736299186945
162, 0.00502650012883047
163, 0.004975200475504
164, 0.00494412666497131
165, 0.00493431199962894
166, 0.00495068325350682
167, 0.00499141301649312
168, 0.00504430228223403
169, 0.00513323248984913
170, 0.00527405855245888
171, 0.00546002496654789
172, 0.00569899970044692
173, 0.00600202986970544
174, 0.00635711491728822
175, 0.00677009586555262
176, 0.00724860172097882
177, 0.00779720287149151
178, 0.00844927799577514
179, 0.00925771612673998
180, 0.0102831544354558
181, 0.0115923904813826
182, 0.0150926543089251
183, 0.0360187678597867
184, 0.0370951984077692
185, 0.0181113515670101
186, 0.0136127099394798
187, 0.0131278461776674
188, 0.0131615426701804
189, 0.0130447964183986
