epoch,train_loss,val_loss,velo_val_loss
0,0.9592236090790142,0.9657623171806335,0.0037771749775856733
1,0.9091635718941689,0.885142982006073,0.003509973641484976
2,0.8986341424963691,0.8787106275558472,0.00349044450558722
3,0.8863037905909799,0.8621849417686462,0.003439500229433179
4,0.871232458813624,0.870895266532898,0.0034730962943285704
5,0.866676000031558,0.8814425468444824,0.0035134730860590935
6,0.8738185614347458,0.8527713418006897,0.003415260696783662
7,0.843872110274705,0.9082695841789246,0.003588521620258689
8,0.8325796120546081,0.9159682393074036,0.0036137274000793695
9,0.8282139345326207,0.8076009154319763,0.0032425711397081614
10,0.8072772418910806,0.8203722238540649,0.0032857670448720455
11,0.8075032755732536,0.8473641276359558,0.003379686502739787
12,0.7972712435505607,0.7973837852478027,0.003233131719753146
13,0.7856446924534711,0.82731693983078,0.0033497398253530264
14,0.7806896777315573,0.7771373391151428,0.0031980499625205994
15,0.7778303524987265,0.8006347417831421,0.00324233784340322
16,0.7659294896505096,0.8094001412391663,0.00331055442802608
17,0.7591713412918828,0.7494712471961975,0.003080696100369096
18,0.749437673186714,0.7233771085739136,0.003009459236636758
19,0.7363362217491324,0.7098467350006104,0.002980044111609459
20,0.7377153032205321,0.7085645794868469,0.0029651073273271322
21,0.7331761551851576,0.6969504952430725,0.00292974547483027
22,0.71457351134582,0.6884256601333618,0.0029104461427778006
23,0.7197033519094641,0.7995027303695679,0.0032819691114127636
24,0.7025084563276984,0.6719896197319031,0.002857462503015995
25,0.7031225954944437,0.6725265383720398,0.0028826824855059385
26,0.7036780714988708,0.6939266324043274,0.0029526958242058754
27,0.6930124973031607,0.6756502389907837,0.002880686894059181
28,0.6909616200084036,0.7162585854530334,0.0030186655931174755
29,0.6902788088402965,0.6563994884490967,0.0028480510227382183
30,0.6643929420547052,0.6207108497619629,0.0027495131362229586
31,0.661054362627593,0.6481162309646606,0.0028276366647332907
32,0.6562065394087271,0.6492939591407776,0.0028479397296905518
33,0.636762181466276,0.6182981729507446,0.002770816208794713
34,0.6590156142007221,0.6216595768928528,0.0028039610479027033
35,0.6318752318620682,0.74903404712677,0.0031630515586584806
36,0.6204211004078388,0.594253659248352,0.0027205205988138914
37,0.6212106076153842,0.6216859817504883,0.0028171611484140158
38,0.5931035043163733,0.6022489666938782,0.0027865865267813206
39,0.5919857082719152,0.6353384256362915,0.0028487041126936674
40,0.6002653014253486,0.5630513429641724,0.0026432278100401163
41,0.5690530999140306,0.6618661284446716,0.002936467994004488
42,0.5409526569260792,0.6116501092910767,0.0027807862497866154
43,0.5555500110441988,0.5962879061698914,0.0027460469864308834
44,0.5357552065768025,0.5588647723197937,0.002636540215462446
45,0.5279315554282882,0.5413036346435547,0.002625534078106284
46,0.5332875739444386,0.5532891750335693,0.0026467684656381607
47,0.5152887873012911,0.5352059006690979,0.002606645692139864
48,0.5181535091251135,0.4983435273170471,0.0024941330775618553
49,0.5282562639225613,0.5585802793502808,0.0026660114526748657
50,0.5105205520310185,0.5172953605651855,0.002553360303863883
